GlobalId,ChangeType,OldReference,NewReference
"#64185=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiHF',#18,'GridCube:Small Unit:1666474',$,'GridCube:Small Unit',#64184,#64181,'1666474',$)",Added,,
"#28721=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlRW',#18,'GridCube:Small Unit:1662725',$,'GridCube:Small Unit',#28720,#28717,'1662725',$)",Added,,
"#5940=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlng',#18,'GridCube:Small Unit:1660303',$,'GridCube:Small Unit',#5939,#5936,'1660303',$)",Added,,
"#71731=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjae',#18,'GridCube:Small Unit:1667277',$,'GridCube:Small Unit',#71730,#71727,'1667277',$)",Added,,
"#15477=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl1l',#18,'GridCube:Small Unit:1661322',$,'GridCube:Small Unit',#15476,#15473,'1661322',$)",Added,,
"#30899=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlOL',#18,'GridCube:Small Unit:1662960',$,'GridCube:Small Unit',#30898,#30895,'1662960',$)",Added,,
"#65714=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiUg',#18,'GridCube:Small Unit:1666639',$,'GridCube:Small Unit',#65713,#65710,'1666639',$)",Added,,
"#56496=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiEB',#18,'GridCube:Small Unit:1665646',$,'GridCube:Small Unit',#56495,#56492,'1665646',$)",Added,,
"#34936=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiXe',#18,'GridCube:Small Unit:1663373',$,'GridCube:Small Unit',#34935,#34932,'1663373',$)",Added,,
"#45639=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Him0',#18,'GridCube:Small Unit:1664485',$,'GridCube:Small Unit',#45638,#45635,'1664485',$)",Added,,
"#49379=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiw9',#18,'GridCube:Small Unit:1664876',$,'GridCube:Small Unit',#49378,#49375,'1664876',$)",Added,,
"#28369=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlSv',#18,'GridCube:Small Unit:1662684',$,'GridCube:Small Unit',#28368,#28365,'1662684',$)",Added,,
"#65241=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiV4',#18,'GridCube:Small Unit:1666593',$,'GridCube:Small Unit',#65240,#65237,'1666593',$)",Added,,
"#11748=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HluI',#18,'GridCube:Small Unit:1660919',$,'GridCube:Small Unit',#11747,#11744,'1660919',$)",Added,,
"#14817=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl2a',#18,'GridCube:Small Unit:1661249',$,'GridCube:Small Unit',#14816,#14813,'1661249',$)",Added,,
"#46552=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi$Q',#18,'GridCube:Small Unit:1664575',$,'GridCube:Small Unit',#46551,#46548,'1664575',$)",Added,,
"#1012=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlfX',#18,'GridCube:Small Unit:1659780',$,'GridCube:Small Unit',#1011,#1008,'1659780',$)",Added,,
"#65252=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiV7',#18,'GridCube:Small Unit:1666594',$,'GridCube:Small Unit',#65251,#65248,'1666594',$)",Added,,
"#32615=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hib1',#18,'GridCube:Small Unit:1663140',$,'GridCube:Small Unit',#32614,#32611,'1663140',$)",Added,,
"#40766=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HieB',#18,'GridCube:Small Unit:1663982',$,'GridCube:Small Unit',#40765,#40762,'1663982',$)",Added,,
"#25597=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlHV',#18,'GridCube:Small Unit:1662394',$,'GridCube:Small Unit',#25596,#25593,'1662394',$)",Added,,
"#56804=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiDf',#18,'GridCube:Small Unit:1665676',$,'GridCube:Small Unit',#56803,#56800,'1665676',$)",Added,,
"#47443=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiz$',#18,'GridCube:Small Unit:1664666',$,'GridCube:Small Unit',#47442,#47439,'1664666',$)",Added,,
"#72875=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjYe',#18,'GridCube:Small Unit:1667405',$,'GridCube:Small Unit',#72874,#72871,'1667405',$)",Added,,
"#5665=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HloK',#18,'GridCube:Small Unit:1660273',$,'GridCube:Small Unit',#5664,#5661,'1660273',$)",Added,,
"#68101=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiQh',#18,'GridCube:Small Unit:1666894',$,'GridCube:Small Unit',#68100,#68097,'1666894',$)",Added,,
"#65637=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiUY',#18,'GridCube:Small Unit:1666631',$,'GridCube:Small Unit',#65636,#65633,'1666631',$)",Added,,
"#55319=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi0D',#18,'GridCube:Small Unit:1665512',$,'GridCube:Small Unit',#55318,#55315,'1665512',$)",Added,,
"#63283=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiIa',#18,'GridCube:Small Unit:1666369',$,'GridCube:Small Unit',#63282,#63279,'1666369',$)",Added,,
"#52503=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi58',#18,'GridCube:Small Unit:1665197',$,'GridCube:Small Unit',#52502,#52499,'1665197',$)",Added,,
"#61919=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiLL',#18,'GridCube:Small Unit:1666224',$,'GridCube:Small Unit',#61918,#61915,'1666224',$)",Added,,
"#30789=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlO0',#18,'GridCube:Small Unit:1662949',$,'GridCube:Small Unit',#30788,#30785,'1662949',$)",Added,,
"#5775=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HloP',#18,'GridCube:Small Unit:1660284',$,'GridCube:Small Unit',#5774,#5771,'1660284',$)",Added,,
"#51667=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi6m',#18,'GridCube:Small Unit:1665109',$,'GridCube:Small Unit',#51666,#51663,'1665109',$)",Added,,
"#34155=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiZR',#18,'GridCube:Small Unit:1663294',$,'GridCube:Small Unit',#34154,#34151,'1663294',$)",Added,,
"#71302=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjb5',#18,'GridCube:Small Unit:1667232',$,'GridCube:Small Unit',#71301,#71298,'1667232',$)",Added,,
"#46332=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi$D',#18,'GridCube:Small Unit:1664552',$,'GridCube:Small Unit',#46331,#46328,'1664552',$)",Added,,
"#14454=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl3$',#18,'GridCube:Small Unit:1661210',$,'GridCube:Small Unit',#14453,#14450,'1661210',$)",Added,,
"#62403=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiK4',#18,'GridCube:Small Unit:1666273',$,'GridCube:Small Unit',#62402,#62399,'1666273',$)",Added,,
"#16566=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl0Q',#18,'GridCube:Small Unit:1661439',$,'GridCube:Small Unit',#16565,#16562,'1661439',$)",Added,,
"#70829=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjcK',#18,'GridCube:Small Unit:1667185',$,'GridCube:Small Unit',#70828,#70825,'1667185',$)",Added,,
"#71269=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjbu',#18,'GridCube:Small Unit:1667229',$,'GridCube:Small Unit',#71268,#71265,'1667229',$)",Added,,
"#17644=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlES',#18,'GridCube:Small Unit:1661561',$,'GridCube:Small Unit',#17643,#17640,'1661561',$)",Added,,
"#55704=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiFr',#18,'GridCube:Small Unit:1665552',$,'GridCube:Small Unit',#55703,#55700,'1665552',$)",Added,,
"#38544=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hihe',#18,'GridCube:Small Unit:1663757',$,'GridCube:Small Unit',#38543,#38540,'1663757',$)",Added,,
"#39237=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Higr',#18,'GridCube:Small Unit:1663824',$,'GridCube:Small Unit',#39236,#39233,'1663824',$)",Added,,
"#64999=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiVY',#18,'GridCube:Small Unit:1666567',$,'GridCube:Small Unit',#64998,#64995,'1666567',$)",Added,,
"#13332=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl51',#18,'GridCube:Small Unit:1661092',$,'GridCube:Small Unit',#13331,#13328,'1661092',$)",Added,,
"#73194=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjYN',#18,'GridCube:Small Unit:1667442',$,'GridCube:Small Unit',#73193,#73190,'1667442',$)",Added,,
"#39336=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hig$',#18,'GridCube:Small Unit:1663834',$,'GridCube:Small Unit',#39335,#39332,'1663834',$)",Added,,
"#29909=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlQQ',#18,'GridCube:Small Unit:1662847',$,'GridCube:Small Unit',#29908,#29905,'1662847',$)",Added,,
"#20416=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl95',#18,'GridCube:Small Unit:1661856',$,'GridCube:Small Unit',#20415,#20412,'1661856',$)",Added,,
"#46618=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi_Z',#18,'GridCube:Small Unit:1664582',$,'GridCube:Small Unit',#46617,#46614,'1664582',$)",Added,,
"#14333=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl3e',#18,'GridCube:Small Unit:1661197',$,'GridCube:Small Unit',#14332,#14329,'1661197',$)",Added,,
"#66671=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiTI',#18,'GridCube:Small Unit:1666743',$,'GridCube:Small Unit',#66670,#66667,'1666743',$)",Added,,
"#22209=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlMz',#18,'GridCube:Small Unit:1662040',$,'GridCube:Small Unit',#22208,#22205,'1662040',$)",Added,,
"#10010=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlxH',#18,'GridCube:Small Unit:1660724',$,'GridCube:Small Unit',#10009,#10006,'1660724',$)",Added,,
"#16698=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlFe',#18,'GridCube:Small Unit:1661453',$,'GridCube:Small Unit',#16697,#16694,'1661453',$)",Added,,
"#66880=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiSg',#18,'GridCube:Small Unit:1666767',$,'GridCube:Small Unit',#66879,#66876,'1666767',$)",Added,,
"#44561=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HioB',#18,'GridCube:Small Unit:1664366',$,'GridCube:Small Unit',#44560,#44557,'1664366',$)",Added,,
"#46255=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi$4',#18,'GridCube:Small Unit:1664545',$,'GridCube:Small Unit',#46254,#46251,'1664545',$)",Added,,
"#36663=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HikY',#18,'GridCube:Small Unit:1663559',$,'GridCube:Small Unit',#36662,#36659,'1663559',$)",Added,,
"#41118=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hitq',#18,'GridCube:Small Unit:1664017',$,'GridCube:Small Unit',#41117,#41114,'1664017',$)",Added,,
"#37741=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HijI',#18,'GridCube:Small Unit:1663671',$,'GridCube:Small Unit',#37740,#37737,'1663671',$)",Added,,
"#32109=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HicA',#18,'GridCube:Small Unit:1663087',$,'GridCube:Small Unit',#32108,#32105,'1663087',$)",Added,,
"#30591=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlOg',#18,'GridCube:Small Unit:1662927',$,'GridCube:Small Unit',#30590,#30587,'1662927',$)",Added,,
"#69927=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjdm',#18,'GridCube:Small Unit:1667093',$,'GridCube:Small Unit',#69926,#69923,'1667093',$)",Added,,
"#24178=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlJ7',#18,'GridCube:Small Unit:1662242',$,'GridCube:Small Unit',#24177,#24174,'1662242',$)",Added,,
"#40128=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HifF',#18,'GridCube:Small Unit:1663914',$,'GridCube:Small Unit',#40127,#40124,'1663914',$)",Added,,
"#18568=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlCw',#18,'GridCube:Small Unit:1661663',$,'GridCube:Small Unit',#18567,#18564,'1661663',$)",Added,,
"#32835=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HibU',#18,'GridCube:Small Unit:1663163',$,'GridCube:Small Unit',#32834,#32831,'1663163',$)",Added,,
"#27588=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlTh',#18,'GridCube:Small Unit:1662606',$,'GridCube:Small Unit',#27587,#27584,'1662606',$)",Added,,
"#59708=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi8a',#18,'GridCube:Small Unit:1665985',$,'GridCube:Small Unit',#59707,#59704,'1665985',$)",Added,,
"#30184=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlPw',#18,'GridCube:Small Unit:1662879',$,'GridCube:Small Unit',#30183,#30180,'1662879',$)",Added,,
"#3575=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlre',#18,'GridCube:Small Unit:1660045',$,'GridCube:Small Unit',#3574,#3571,'1660045',$)",Added,,
"#45375=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Himf',#18,'GridCube:Small Unit:1664460',$,'GridCube:Small Unit',#45374,#45371,'1664460',$)",Added,,
"#58575=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiAt',#18,'GridCube:Small Unit:1665874',$,'GridCube:Small Unit',#58574,#58571,'1665874',$)",Added,,
"#48081=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiyu',#18,'GridCube:Small Unit:1664733',$,'GridCube:Small Unit',#48080,#48077,'1664733',$)",Added,,
"#49159=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiwn',#18,'GridCube:Small Unit:1664852',$,'GridCube:Small Unit',#49158,#49155,'1664852',$)",Added,,
"#69905=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjds',#18,'GridCube:Small Unit:1667091',$,'GridCube:Small Unit',#69904,#69901,'1667091',$)",Added,,
"#71819=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjap',#18,'GridCube:Small Unit:1667286',$,'GridCube:Small Unit',#71818,#71815,'1667286',$)",Added,,
"#28732=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlRZ',#18,'GridCube:Small Unit:1662726',$,'GridCube:Small Unit',#28731,#28728,'1662726',$)",Added,,
"#25113=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlHd',#18,'GridCube:Small Unit:1662338',$,'GridCube:Small Unit',#25112,#25109,'1662338',$)",Added,,
"#40590=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiev',#18,'GridCube:Small Unit:1663964',$,'GridCube:Small Unit',#40589,#40586,'1663964',$)",Added,,
"#40876=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HieV',#18,'GridCube:Small Unit:1663994',$,'GridCube:Small Unit',#40875,#40872,'1663994',$)",Added,,
"#11143=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlvJ',#18,'GridCube:Small Unit:1660854',$,'GridCube:Small Unit',#11142,#11139,'1660854',$)",Added,,
"#45056=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HinC',#18,'GridCube:Small Unit:1664425',$,'GridCube:Small Unit',#45055,#45052,'1664425',$)",Added,,
"#8690=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlz9',#18,'GridCube:Small Unit:1660588',$,'GridCube:Small Unit',#8689,#8686,'1660588',$)",Added,,
"#58003=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiBs',#18,'GridCube:Small Unit:1665811',$,'GridCube:Small Unit',#58002,#57999,'1665811',$)",Added,,
"#60841=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiNP',#18,'GridCube:Small Unit:1666108',$,'GridCube:Small Unit',#60840,#60837,'1666108',$)",Added,,
"#17061=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlFT',#18,'GridCube:Small Unit:1661496',$,'GridCube:Small Unit',#17060,#17057,'1661496',$)",Added,,
"#68871=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiP7',#18,'GridCube:Small Unit:1666978',$,'GridCube:Small Unit',#68870,#68867,'1666978',$)",Added,,
"#30052=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlPq',#18,'GridCube:Small Unit:1662865',$,'GridCube:Small Unit',#30051,#30048,'1662865',$)",Added,,
"#19712=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlAo',#18,'GridCube:Small Unit:1661783',$,'GridCube:Small Unit',#19711,#19708,'1661783',$)",Added,,
"#20691=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl9P',#18,'GridCube:Small Unit:1661884',$,'GridCube:Small Unit',#20690,#20687,'1661884',$)",Added,,
"#43494=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HipW',#18,'GridCube:Small Unit:1664261',$,'GridCube:Small Unit',#43493,#43490,'1664261',$)",Added,,
"#61171=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiMx',#18,'GridCube:Small Unit:1666142',$,'GridCube:Small Unit',#61170,#61167,'1666142',$)",Added,,
"#55033=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi0Y',#18,'GridCube:Small Unit:1665479',$,'GridCube:Small Unit',#55032,#55029,'1665479',$)",Added,,
"#68211=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiQy',#18,'GridCube:Small Unit:1666905',$,'GridCube:Small Unit',#68210,#68207,'1666905',$)",Added,,
"#8580=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlz4',#18,'GridCube:Small Unit:1660577',$,'GridCube:Small Unit',#8579,#8576,'1660577',$)",Added,,
"#62942=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiJz',#18,'GridCube:Small Unit:1666328',$,'GridCube:Small Unit',#62941,#62938,'1666328',$)",Added,,
"#20735=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl8b',#18,'GridCube:Small Unit:1661888',$,'GridCube:Small Unit',#20734,#20731,'1661888',$)",Added,,
"#65978=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiUC',#18,'GridCube:Small Unit:1666665',$,'GridCube:Small Unit',#65977,#65974,'1666665',$)",Added,,
"#46310=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi$3',#18,'GridCube:Small Unit:1664550',$,'GridCube:Small Unit',#46309,#46306,'1664550',$)",Added,,
"#21637=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlN_',#18,'GridCube:Small Unit:1661979',$,'GridCube:Small Unit',#21636,#21633,'1661979',$)",Added,,
"#27027=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlUg',#18,'GridCube:Small Unit:1662543',$,'GridCube:Small Unit',#27026,#27023,'1662543',$)",Added,,
"#15697=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl15',#18,'GridCube:Small Unit:1661344',$,'GridCube:Small Unit',#15696,#15693,'1661344',$)",Added,,
"#25916=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlGw',#18,'GridCube:Small Unit:1662431',$,'GridCube:Small Unit',#25915,#25912,'1662431',$)",Added,,
"#14729=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl3T',#18,'GridCube:Small Unit:1661240',$,'GridCube:Small Unit',#14728,#14725,'1661240',$)",Added,,
"#17116=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlFQ',#18,'GridCube:Small Unit:1661503',$,'GridCube:Small Unit',#17115,#17112,'1661503',$)",Added,,
"#32010=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hic3',#18,'GridCube:Small Unit:1663078',$,'GridCube:Small Unit',#32009,#32006,'1663078',$)",Added,,
"#37675=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HijB',#18,'GridCube:Small Unit:1663662',$,'GridCube:Small Unit',#37674,#37671,'1663662',$)",Added,,
"#17776=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlDi',#18,'GridCube:Small Unit:1661577',$,'GridCube:Small Unit',#17775,#17772,'1661577',$)",Added,,
"#72743=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjZO',#18,'GridCube:Small Unit:1667389',$,'GridCube:Small Unit',#72742,#72739,'1667389',$)",Added,,
"#24156=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlJw',#18,'GridCube:Small Unit:1662239',$,'GridCube:Small Unit',#24155,#24152,'1662239',$)",Added,,
"#68530=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiQP',#18,'GridCube:Small Unit:1666940',$,'GridCube:Small Unit',#68529,#68526,'1666940',$)",Added,,
"#72578=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjZF',#18,'GridCube:Small Unit:1667370',$,'GridCube:Small Unit',#72577,#72574,'1667370',$)",Added,,
"#58146=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiB4',#18,'GridCube:Small Unit:1665825',$,'GridCube:Small Unit',#58145,#58142,'1665825',$)",Added,,
"#70499=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjcg',#18,'GridCube:Small Unit:1667151',$,'GridCube:Small Unit',#70498,#70495,'1667151',$)",Added,,
"#62150=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiKj',#18,'GridCube:Small Unit:1666248',$,'GridCube:Small Unit',#62149,#62146,'1666248',$)",Added,,
"#36212=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hilm',#18,'GridCube:Small Unit:1663509',$,'GridCube:Small Unit',#36211,#36208,'1663509',$)",Added,,
"#33330=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hia8',#18,'GridCube:Small Unit:1663213',$,'GridCube:Small Unit',#33329,#33326,'1663213',$)",Added,,
"#58729=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiA5',#18,'GridCube:Small Unit:1665888',$,'GridCube:Small Unit',#58728,#58725,'1665888',$)",Added,,
"#42383=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hirn',#18,'GridCube:Small Unit:1664148',$,'GridCube:Small Unit',#42382,#42379,'1664148',$)",Added,,
"#59488=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi99',#18,'GridCube:Small Unit:1665964',$,'GridCube:Small Unit',#59487,#59484,'1665964',$)",Added,,
"#42020=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HisE',#18,'GridCube:Small Unit:1664107',$,'GridCube:Small Unit',#42019,#42016,'1664107',$)",Added,,
"#73447=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjXh',#18,'GridCube:Small Unit:1667470',$,'GridCube:Small Unit',#73446,#73443,'1667470',$)",Added,,
"#561=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlgm',#18,'GridCube:Small Unit:1659733',$,'GridCube:Small Unit',#560,#557,'1659733',$)",Added,,
"#15565=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl1t',#18,'GridCube:Small Unit:1661330',$,'GridCube:Small Unit',#15564,#15561,'1661330',$)",Added,,
"#69212=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiOZ',#18,'GridCube:Small Unit:1667014',$,'GridCube:Small Unit',#69211,#69208,'1667014',$)",Added,,
"#62975=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiJv',#18,'GridCube:Small Unit:1666332',$,'GridCube:Small Unit',#62974,#62971,'1666332',$)",Added,,
"#2244=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hltc',#18,'GridCube:Small Unit:1659907',$,'GridCube:Small Unit',#2243,#2240,'1659907',$)",Added,,
"#21978=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlMb',#18,'GridCube:Small Unit:1662016',$,'GridCube:Small Unit',#21977,#21974,'1662016',$)",Added,,
"#45727=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Him8',#18,'GridCube:Small Unit:1664493',$,'GridCube:Small Unit',#45726,#45723,'1664493',$)",Added,,
"#58883=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiAL',#18,'GridCube:Small Unit:1665904',$,'GridCube:Small Unit',#58882,#58879,'1665904',$)",Added,,
"#47168=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi_Q',#18,'GridCube:Small Unit:1664639',$,'GridCube:Small Unit',#47167,#47164,'1664639',$)",Added,,
"#33968=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiZ9',#18,'GridCube:Small Unit:1663276',$,'GridCube:Small Unit',#33967,#33964,'1663276',$)",Added,,
"#24948=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlIM',#18,'GridCube:Small Unit:1662323',$,'GridCube:Small Unit',#24947,#24944,'1662323',$)",Added,,
"#51535=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi6i',#18,'GridCube:Small Unit:1665097',$,'GridCube:Small Unit',#51534,#51531,'1665097',$)",Added,,
"#58399=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiAb',#18,'GridCube:Small Unit:1665856',$,'GridCube:Small Unit',#58398,#58395,'1665856',$)",Added,,
"#58905=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiAN',#18,'GridCube:Small Unit:1665906',$,'GridCube:Small Unit',#58904,#58901,'1665906',$)",Added,,
"#34188=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiYX',#18,'GridCube:Small Unit:1663300',$,'GridCube:Small Unit',#34187,#34184,'1663300',$)",Added,,
"#22957=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlL4',#18,'GridCube:Small Unit:1662113',$,'GridCube:Small Unit',#22956,#22953,'1662113',$)",Added,,
"#41877=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hisu',#18,'GridCube:Small Unit:1664093',$,'GridCube:Small Unit',#41876,#41873,'1664093',$)",Added,,
"#42702=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HirT',#18,'GridCube:Small Unit:1664184',$,'GridCube:Small Unit',#42701,#42698,'1664184',$)",Added,,
"#69817=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjdi',#18,'GridCube:Small Unit:1667081',$,'GridCube:Small Unit',#69816,#69813,'1667081',$)",Added,,
